stop_name,zone_id,stop_id,stop_desc,stop_lat,stop_lon
Anekal,23094,23094,Anekal (Towards Anekal),12.70939,77.69641
Anekal Circle,23095,23095,Anekal Circle (Towards Anekal),12.71677,77.70018
Anekal Circle,23974,23974,Anekal Circle (Towards Kaval Hosahalli),12.71674,77.70009
Anekal Road Junction,30365,30365,Anekal Road Junction (Towards Arehalli),12.76835,77.77015
Anekal Road Junction,33142,33142,Anekal Road Junction (Towards Attibele),12.76839,77.77011
Anepalya,23800,23800,Anepalya (Towards Adugodi),12.95289,77.60532
Anepalya,23818,23818,Anepalya (Towards Shivaji Nagara),12.95303,77.60518
Anjan Vidya Kendra School,29525,29525,Anjan Vidya Kendra School (Towards Tattanuru),12.92427,77.82438
Anjan Vidya Kendra School,35475,35475,Anjan Vidya Kendra School (Towards Muthkur),12.92411,77.82445
Anjanadri High School Doddakannahalli,39891,39891,Anjanadri High School Doddakannahalli (Towards AET Circle),12.911,77.69787
Anjanadri High School Doddakannahalli,39892,39892,Anjanadri High School Doddakannahalli (Towards Doddakannahalli),12.91097,77.69795
Anjanamurty,38756,38756,Anjanamurty (Towards Last Stop),13.04511,77.57437
Anjananagara,21455,21455,Anjananagara (Towards Sunkadakatte),12.98617,77.48817
Anjananagara,21456,21456,Anjananagara (Towards Gollarahatti),12.98614,77.48847
Anjanapura,23101,23101,Anjanapura (Towards Kembathalli),12.86196,77.56393
Anjanapura,23649,23649,Anjanapura (Towards Amruth Nagara),12.86196,77.56381
Anjanapura,23651,23651,Anjanapura (Towards Konanakunte),12.862,77.56385
Anjanapura 10th  Block,38034,38034,Anjanapura 10th  Block (Towards Depot-44 Last Stop),12.8556,77.57056
Anjanapura 10th Block,21294,21294,Anjanapura 10th Block (Towards Anjanapura),12.85593,77.56907
Anjanapura 10th Block,38032,38032,Anjanapura 10th Block (Towards Gottigere),12.85564,77.57054
Anjanapura 10th Block,38033,38033,Anjanapura 10th Block (Towards Depot-44),12.85601,77.569
Anjanapura 11th Block,29373,29373,Anjanapura 11th Block (Towards Anjanapura 10th block),12.85225,77.57235
Anjanapura 11th Block,35416,35416,Anjanapura 11th Block (Towards Last Bus Stop ),12.85224,77.57265
Anjanapura 1st Block,29526,29526,Anjanapura 1st Block (Towards Anjanapura),12.85995,77.54822
Anjanapura 1st Block,35474,35474,Anjanapura 1st Block (Towards Aanjanapura 2nd Block),12.8599,77.54814
Anjanapura 2nd Block,29527,29527,Anjanapura 2nd Block (Towards Avalahalli BDA Layout),12.86573,77.55245
Anjanapura 2nd Block,35473,35473,Anjanapura 2nd Block (Towards Last Stop),12.86563,77.55253
Anjanapura 2nd Block Cross (LBSN),29528,29528,Anjanapura 2nd Block Cross (LBSN) (Towards Anjanapura),12.86054,77.55939
Anjanapura 2nd Block Cross (LBSN),38778,38778,Anjanapura 2nd Block Cross (LBSN) (Towards Amruthanagara),12.86053,77.55945
Anjanapura 6th Block (Lakshmivenkateshwara Temple),39977,39977,Anjanapura 6th Block (Lakshmivenkateshwara Temple) (Towards Ontimane),12.85322,77.55352
Anjanapura 6th Block (Lakshmivenkateshwara Temple),39978,39978,Anjanapura 6th Block (Lakshmivenkateshwara Temple) (Towards Anajanapura),12.85321,77.55342
Anjanapura Cross,29529,29529,Anjanapura Cross (Towards Amruth Nagara),12.86183,77.56091
Anjanapura Cross,35471,35471,Anjanapura Cross (Towards Konanakunte Cross),12.86183,77.56083
Anjanapura RTO Office,39836,39836,Anjanapura RTO Office (Towards RTO Office),12.86477,77.56304
Anjaneya Temple Anekal,23106,23106,Anjaneya Temple Anekal (Towards Chowdareddy Circle),12.7173,77.70046
Anjaneya Temple Anekal,24184,24184,Anjaneya Temple Anekal (Towards Kaval Hosahalli),12.71729,77.70025
Anjaneya Temple Bidaraguppe,21645,21645,Anjaneya Temple Bidaraguppe (Towards Attibele),12.79986,77.78226
Anjaneya Temple Bidaraguppe,21646,21646,Anjaneya Temple Bidaraguppe (Towards Sarjapura),12.79988,77.78219
Anjaneya Temple Devanahalli,29530,29530,Anjaneya Temple Devanahalli (Towards Bychapura),13.2351,77.71302
Anjaneya Temple Devanahalli,35470,35470,Anjaneya Temple Devanahalli (Towards Devanahalli),13.23506,77.713
Anjaneya Temple Nelamangala,21647,21647,Anjaneya Temple Nelamangala (Towards Jalahalli Cross),13.09737,77.39777
Anjaneya Temple Nelamangala,29533,29533,Anjaneya Temple Nelamangala (Towards Nelamangala),13.09723,77.39774
Anjaneya Temple Thigalarapalya,29534,29534,Anjaneya Temple Thigalarapalya (Towards Thigalarapalya),13.01371,77.48343
Anjaneya Temple Thigalarapalya,35468,35468,Anjaneya Temple Thigalarapalya (Towards Andrahalli),13.01372,77.48347
Ankanahalli,29536,29536,Ankanahalli (Towards Sulibele),13.20433,77.79846
Ankanahalli,35466,35466,Ankanahalli (Towards I Basapura),13.20433,77.79838
Ankegowdana Doddy,29537,29537,Ankegowdana Doddy (Towards Sonare Doddy),12.70677,77.51728
Ankegowdana Doddy,35465,35465,Ankegowdana Doddy (Towards Kadujakkasandra),12.70677,77.51733
Anna Kuteera Kathriguppe,39526,39526,Anna Kuteera Kathriguppe (Towards Last Stop),12.92613,77.55016
Annahalli,35464,35464,Annahalli (Towards Annahalli),12.69958,77.38452
Annapoorneshwari nagara Cross,35463,35463,Annapoorneshwari nagara Cross (Towards Byadarahalli),12.96998,77.49655
Annapoorneshwarinagara,22686,22686,Annapoorneshwarinagara (Towards Papareddypalya),12.98077,77.50687
Annapoorneshwarinagara,22687,22687,Annapoorneshwarinagara (Towards Sunkadakatte),12.98002,77.50667
Annapoorneshwarinagara (HGH),39966,39966,Annapoorneshwarinagara (HGH) (Towards Last Stop),13.0009,77.51745
Annapoorneshwarinagara 3rd Main Road,22684,22684,Annapoorneshwarinagara 3rd Main Road (Towards Annapoorneshwari Nagara),12.97816,77.50434
Annapoorneshwarinagara 3rd Main Road,22688,22688,Annapoorneshwarinagara 3rd Main Road (Towards Srigandhada Kaval),12.97811,77.50446
Annapoorneshwarinagara Cross,29540,29540,Annapoorneshwarinagara Cross (Towards A I T College),12.97002,77.49658
Annapoorneshwarinagara Water Tank,29541,29541,Annapoorneshwarinagara Water Tank (Towards Srigandhada Kaval D Group Employees Layout),12.97203,77.49697
Annapoorneshwarinagara Water Tank,35462,35462,Annapoorneshwarinagara Water Tank (Towards Deepa Complex),12.97196,77.49702
Annapurneshwari Badavane,39138,39138,Annapurneshwari Badavane (Towards Muthkur Cross),13.13874,77.50802
Annapurneshwari Badavane,39139,39139,Annapurneshwari Badavane (Towards Shivakote),13.13879,77.50799
Annasandrapalya,21648,21648,Annasandrapalya (Towards Basava Nagara),12.96444,77.67236
Annasandrapalya,21649,21649,Annasandrapalya (Towards H A L Main Gate),12.96444,77.67252
Annasandrapalya Cross,23120,23120,Annasandrapalya Cross (Towards H‌ A L),12.96039,77.66622
Annasandrapalya Cross,23646,23646,Annasandrapalya Cross (Towards NGEF),12.96044,77.66607
Anneshwara Circle,29543,29543,Anneshwara Circle (Towards Bychapura),13.21541,77.71063
Anneshwara Circle,35460,35460,Anneshwara Circle (Towards Yarappanahalli),13.21536,77.71062
Anubhavanagara,35459,35459,Anubhavanagara (Towards Bande Maramma Bus Station),12.96778,77.5238
Anugondanahalli,29545,29545,Anugondanahalli (Towards Anugondanahalli Cross),12.95714,77.81518
Anugondanahalli,35458,35458,Anugondanahalli (Towards Muthkur),12.9571,77.81524
Anugondanahalli Cross,21650,21650,Anugondanahalli Cross (Towards Chikka Thirupathi),12.95896,77.81597
Anugondanahalli Cross,21651,21651,Anugondanahalli Cross (Towards Hope Farm),12.95892,77.81598
Anugraha Badavane (Bilekahalli),38116,38116,Anugraha Badavane (Bilekahalli) (Towards Last Stop),12.90328,77.60895
Anugraha Green Villa,40007,40007,Anugraha Green Villa (Towards Last Stop),12.75619,77.66433
Anupahalli,24988,24988,,13.21543,77.85596
Anupahalli,32486,32486,Anupahalli (Towards Cheemasandra),13.21548,77.85612
Anupama Hospital,39921,39921,Anupama Hospital (Towards Gollarahatti),12.9827,77.47874
Anupama Hospital,39922,39922,Anupama Hospital (Towards Manjunathanagara),12.98269,77.47882
Aparel Park,29548,29548,Aparel Park (Towards Doddaballapura),13.27257,77.55193
Aparel Park,35455,35455,Aparel Park (Towards Rajanukunte),13.27266,77.55205
Apex Bank,20607,20607,Apex Bank (Towards Giri Nagara),12.94177,77.55602
Apex Bank,20608,20608,Apex Bank (Towards Maruthi Circle),12.94183,77.55567
Apollo Hospital,23578,23578,Apollo Hospital (Towards Gottigere),12.89662,77.6
Apollo Hospital,23870,23870,Apollo Hospital (Towards Bilekahalli),12.89635,77.59972
Appasandra,29551,29551,Appasandra (Towards Umalu),13.06315,77.89669
Appasandra,35452,35452,Appasandra (Towards Hoskote),13.06317,77.89659
Aradeshanahalli,29553,29553,Aradeshanahalli (Towards Bettanahalli),13.22247,77.56361
Aradeshanahalli,35450,35450,Aradeshanahalli (Towards Suradevapura Cross),13.22244,77.56364
Aradeshanahalli Gate,23137,23137,Aradeshanahalli Gate (Towards Doddaballapura),13.21637,77.55258
Aradeshanahalli Gate,23140,23140,Aradeshanahalli Gate (Towards Rajanukunte),13.21648,77.55266
Arakere,23142,23142,Arakere (Towards Budamanahalli Cross),13.18477,77.5442
Arakere,23144,23144,Arakere (Towards Arakere Byrapura),13.18474,77.54418
Arakere Byrapura,29555,29555,Arakere Byrapura (Towards Kadatanamale),13.20062,77.5393
Arakere Byrapura,35448,35448,Arakere Byrapura (Towards Byrapura /Adde vishwanathpura),13.20064,77.53932
Arakere Gate,23145,23145,Arakere Gate (Towards BPL),12.89024,77.59811
Arakere Gate,23147,23147,Arakere Gate (Towards I I M),12.89042,77.59793
Arakere Gate,39361,39361,Arakere Gate (Towards Arakere gate/Arakere Mico Layout),12.89059,77.5978
Aralalusandra,29557,29557,Aralalusandra (Towards Hugarapalya),12.73314,77.45381
Aralalusandra,35446,35446,Aralalusandra (Towards Byramangala),12.73311,77.45385
Aralalusandra Cross,29558,29558,Aralalusandra Cross (Towards Gantakana Doddy Cross),12.74337,77.46289
Aralalusandra Cross,35445,35445,Aralalusandra Cross (Towards Hugarapalya),12.74341,77.46301
Aralimara (PK Kalyana Mantapa ),23810,23810,Aralimara (PK Kalyana Mantapa ) (Towards Beguru),12.88003,77.62459
Aralimara (PK Kalyana Mantapa ),23814,23814,Aralimara (PK Kalyana Mantapa ) (Towards Bommanahalli),12.87985,77.62456
Aralimara Industrial Area Rajajinagara,21654,21654,Aralimara Industrial Area Rajajinagara (Towards Vijayanagara),12.97858,77.54902
Aralimara Industrial Area Rajajinagara,21655,21655,Aralimara Industrial Area Rajajinagara (Towards E S I Hospital),12.97857,77.54871
Aralimara Sunkadakatte,20609,20609,Aralimara Sunkadakatte (Towards Sunkadakatte),12.99209,77.50467
Aralimara Ullalu,29560,29560,Aralimara Ullalu (Towards Muddaiahnapalya),12.95769,77.48728
Aralimara Ullalu,35443,35443,Aralimara Ullalu (Towards ullalu),12.95768,77.48731
Aralimarada Doddy,23154,23154,Aralimarada Doddy (Towards Mellohalli),12.8066,77.27057
Aralimaradapalya,23155,23155,Aralimaradapalya (Towards Aralimaradapalya),12.9297,77.36468
Aralimaradapalya Cross,29561,29561,Aralimaradapalya Cross (Towards Huluvenahalli),12.92666,77.36
Aralimaradapalya Cross,35442,35442,Aralimaradapalya Cross (Towards Madapatna),12.92659,77.35999
Aralumallige,29562,29562,Aralumallige (Towards Doddaballapura),13.2737,77.50925
Aralumallige,35441,35441,Aralumallige (Towards Madhure),13.27365,77.50931
Aralumallige Cross,29563,29563,Aralumallige Cross (Towards Aralumallige),13.26702,77.51161
Arasanahalli,23159,23159,Arasanahalli (Towards Pura),12.96478,77.88863
Arasanahalli,23160,23160,Arasanahalli (Towards I Basapura),13.20152,77.79732
Arasanahalli,23161,23161,Arasanahalli (Towards Sulibele),13.20148,77.79737
Arathipalya,29565,29565,Arathipalya (Towards Ravuttanahalli),13.03724,77.42604
Arathipalya,35438,35438,Arathipalya (Towards Tumkur Road),13.03724,77.42597
Aravinda Limited,23166,23166,Aravinda Limited (Towards Jigani),12.81475,77.67016
Aravinda Limited,23889,23889,Aravinda Limited (Towards Bommanahalli),12.81485,77.67002
Arch Railway Gollahalli,29567,29567,Arch Railway Gollahalli (Towards Nelamangala),13.1482,77.41192
Arch Railway Gollahalli,35436,35436,Arch Railway Gollahalli (Towards Byranayakanahalli),13.14818,77.41187
Archakara Badavane,29568,29568,Archakara Badavane (Towards Sri Shiradi Sai Temple),12.91878,77.45255
Archakara Badavane,35435,35435,Archakara Badavane (Towards New Byrohalli),12.91876,77.45237
Are Bannimangala,29569,29569,Are Bannimangala (Towards Hunasuru),13.15396,77.71761
Are Bannimangala,35434,35434,Are Bannimangala (Towards Bagaluru),13.154,77.71759
Are bannimangala Cross,39099,39099,Are bannimangala Cross (Towards Bettakote),13.15681,77.71965
Arebic College,21656,21656,Arebic College (Towards Govindapura Cross),13.03021,77.62093
Arebic College,21657,21657,Arebic College (Towards Kadugondanahalli Railway Gate),13.03049,77.62121
Arebommanahalli T Begur,23171,23171,Arebommanahalli T Begur (Towards Kuluvanahalli),13.14258,77.28487
Arehalli,21658,21658,Arehalli (Towards Arehalli Cross),12.93717,77.8298
Arehalli,21659,21659,Arehalli (Towards Kengeri),12.90849,77.53855
Arehalli,21660,21660,Arehalli (Towards Tattanuru),12.93715,77.82987
Arehalli,21661,21661,Arehalli (Towards Uttarahalli),12.90857,77.53841
Arehalli,23173,23173,Arehalli (Towards Attibele),12.76319,77.7669
Arehalli,23175,23175,Arehalli (Towards Bhakthipura Cross),12.76317,77.76695
Arehalli,23176,23176,Arehalli (Towards Marasandra Circle),13.26528,77.56541
Arehalli Cross,21662,21662,Arehalli Cross (Towards Chikka Thirupathi),12.94227,77.83669
Arehalli Cross,21663,21663,Arehalli Cross (Towards Dunnasandra Cross),12.94222,77.83665
Arenur,29570,29570,Arenur (Towards Bidaraguppe),12.80984,77.77503
Arenur,35433,35433,Arenur (Towards Handenahalli),12.80975,77.7749
Arishinakunte,21664,21664,Arishinakunte (Towards Jalahalli Cross),13.08026,77.42417
Arishinakunte,29571,29571,Arishinakunte (Towards Nelamangala),13.07966,77.42419
Arishinakunte,35679,35679,Arishinakunte (Towards Devanahalli),13.20051,77.77355
Arishinakunte,35680,35680,Arishinakunte (Towards Balepura),13.2008,77.77368
Arishinakunte  Toll,38573,38573,Arishinakunte  Toll (Towards Jalahalli Cross),13.0799,77.42487
Arivesandra,29572,29572,Arivesandra (Towards T Begur),13.18506,77.32518
Arivesandra,35677,35677,Arivesandra (Towards Thyamagondlu),13.18504,77.32512
Arjun bettahalli,39661,39661,Arjun bettahalli (Towards Last Stop),13.15969,77.41892
Army Public School Kamaraja Road,36501,36501,Army Public School Kamaraja Road (Towards Last stop),12.97871,77.60941
Arogya Dhama,35675,35675,Arogya Dhama (Towards Kunigal Main Road),13.07838,77.35297
Art Of Living Ravishankar Ashram,29576,29576,Art Of Living Ravishankar Ashram (Towards saludoddi),12.8286,77.51257
Art Of Living Ravishankar Ashram,35673,35673,Art Of Living Ravishankar Ashram (Towards Kaggalipura),12.82858,77.51277
Art of Living (Kanakapura Road),29575,29575,Art of Living (Kanakapura Road) (Towards Udipalya),12.82279,77.51417
Art of Living (Kanakapura Road),35674,35674,Art of Living (Kanakapura Road) (Towards Shanimahathma Temple ),12.82267,77.51403
Art of Living Sri Ravishankar Ashram,39585,39585,Art of Living Sri Ravishankar Ashram (Towards Last Stop),12.82857,77.51236
Asha Nandagokula Badavane,39626,39626,Asha Nandagokula Badavane (Towards Yediyuru),13.13139,77.70151
Asha Nandagokula Badavane,39627,39627,Asha Nandagokula Badavane (Towards Maralakunte),13.13145,77.70147
Ashoka Pillar,21457,21457,Ashoka Pillar (Towards Wilson Garden),12.9426,77.58508
Ashoka Pillar,21458,21458,Ashoka Pillar (Towards Jayanagara TTMC),12.94322,77.58529
Ashoka Pillar,23759,23759,Ashoka Pillar (Towards Kempegowda Bus Station),12.94367,77.58496
Ashoka Polytechnic,38758,38758,Ashoka Polytechnic (Towards Abbigere),13.06547,77.53305
Ashoka Polytechnic,38759,38759,Ashoka Polytechnic (Towards Gangamma Circle),13.06554,77.53305
Ashokanagara,29578,29578,Ashokanagara (Towards Vidyapeeta Circle),12.93703,77.5625
Ashraya Badavane,23193,23193,Ashraya Badavane (Towards Gollarahatti),12.97871,77.47403
Ashwath Nagara,21666,21666,Ashwath Nagara (Towards Saraipalya),13.05289,77.63144
Ashwath Nagara,21667,21667,Ashwath Nagara (Towards Thanisandra),13.05274,77.63125
Ashwath Nagara Cross,21668,21668,Ashwath Nagara Cross (Towards Thanisandra),13.05078,77.63054
Ashwath Nagara Cross,21669,21669,Ashwath Nagara Cross (Towards Nagavara),13.05075,77.63067
Ashwathkatte Kodihalli,29580,29580,Ashwathkatte Kodihalli (Towards Hoskote),13.0186,77.81054
Ashwathkatte Kodihalli,35670,35670,Ashwathkatte Kodihalli (Towards Bisanahalli),13.01858,77.81063
Ashwathkatte Manorayanapalya,23196,23196,Ashwathkatte Manorayanapalya (Towards Sultanpalya),13.02801,77.60443
Ashwathkatte Manorayanapalya,23347,23347,Ashwathkatte Manorayanapalya (Towards Manorayanapalya),13.028,77.60436
Ashwathnagara,20610,20610,Ashwathnagara (Towards Gangenahalli),13.02679,77.57984
Ashwathnagara,23198,23198,Ashwathnagara (Towards Ramaiah Hospital),13.02691,77.57973
Ashwathnagara,38802,38802,Ashwathnagara (Towards Nagashettyhalli),13.02698,77.57975
Asian Paints Dabaspet,36066,36066,Asian Paints Dabaspet (Towards Dabaspet),13.23008,77.27239
Aspire bee School,36556,36556,Aspire bee School (Towards Last Stop),12.87915,77.72373
Athimagere Gate,23201,23201,Athimagere Gate (Towards Annekarahalli),12.87458,77.28357
Attibele,29585,29585,Attibele (Towards Guddatti Gate),12.77799,77.76976
Attibele Bus Stand,21670,21670,Attibele Bus Stand (Towards Arrival),12.77805,77.77034
Attibele Bus Stand,21671,21671,Attibele Bus Stand (Towards Hosur Road),12.77958,77.77061
Attibele Bus Stand,21672,21672,Attibele Bus Stand (Towards Sarjapura),12.77954,77.77046
Attibele Bus Stand,21673,21673,Attibele Bus Stand (Towards Departure),12.77844,77.77129
Attibele Bus Stand,31853,31853,Attibele Bus Stand (Towards Anekal),12.77796,77.76989
Attibele Sulibele,29586,29586,Attibele Sulibele (Towards Hoskote),13.16987,77.79388
Attibele Sulibele,35665,35665,Attibele Sulibele (Towards Vijayapura),13.1698,77.79387
Attiguppe,20613,20613,Attiguppe (Towards Vijayanagara),12.95789,77.53385
Attiguppe,21674,21674,Attiguppe (Towards R P C Layout),12.95786,77.53431
Attiguppe,23208,23208,Attiguppe (Towards West of Chord Road),12.95785,77.53437
Attiguppe,35427,35427,Attiguppe (Towards Deepanjali Nagara),12.95809,77.53395
Attiguppe Metro Station,39679,39679,Attiguppe Metro Station (Towards Vijayanagara),12.96245,77.53377
Attivatta,29587,29587,Attivatta (Towards Kolara Road),13.08812,77.85348
Attivatta Gate,31854,31854,Attivatta Gate (Towards Kolara),13.09743,77.85521
Attivatta Gate,35663,35663,Attivatta Gate (Towards Hoskote),13.09724,77.85527
Atturu,23211,23211,Atturu (Towards Attur Layout),13.10653,77.56578
Atturu,23212,23212,Atturu (Towards Hoskote),13.09855,77.85864
Atturu,23213,23213,Atturu (Towards Kolara),13.09877,77.85841
Atturu,23214,23214,Atturu (Towards Last Stop),13.10649,77.56577
Atturu Layout,21675,21675,Atturu Layout (Towards MS Palya),13.09774,77.56766
Atturu Layout,21676,21676,Atturu Layout (Towards Yalahanka),13.09792,77.56753
Atturu Layout,38903,38903,Atturu Layout (Towards Atturu),13.09789,77.56703
Atturu Layout,38904,38904,Atturu Layout (Towards Jally Machine),13.09791,77.56706
Atturu Layout Vegetable Market,29590,29590,Atturu Layout Vegetable Market (Towards Atturu),13.10078,77.56685
Atturu Layout Vegetable Market,35662,35662,Atturu Layout Vegetable Market (Towards Attur Layout),13.10081,77.56689
